filename,detector,pixel_x,pixel_y,ra_deg,dec_deg
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,1123.157895,3783.368421,270.5665186109,65.8350907249
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,1327.789474,3783.368421,270.5514546855,65.8350612057
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,1532.421053,3783.368421,270.5363854205,65.8350326131
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,1737.052632,3783.368421,270.5213108495,65.8350048925
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,1941.684211,3783.368421,270.5062310006,65.8349779785
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,2146.315789,3783.368421,270.4911459066,65.8349518027
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,2350.947368,3783.368421,270.4760556142,65.8349262992
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,2555.578947,3783.368421,270.4609601945,65.8349014123
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,2760.210526,3783.368421,270.4458597526,65.8348771027
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,2964.842105,3783.368421,270.4307544371,65.8348533547
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,3169.473684,3783.368421,270.4156444501,65.8348301824
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,3374.105263,3783.368421,270.4005300569,65.8348076371
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,3578.736842,3783.368421,270.3854115957,65.8347858135
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,3783.368421,3783.368421,270.3702894871,65.8347648568
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,3988.000000,3783.368421,270.3551642441,65.8347449697
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,100.000000,3988.000000,270.6421396870,65.8412021974
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,304.631579,3988.000000,270.6270936944,65.8411687645
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,509.263158,3988.000000,270.6120420104,65.8411361770
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,713.894737,3988.000000,270.5969848157,65.8411045207
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,918.526316,3988.000000,270.5819222379,65.8410738388
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,1123.157895,3988.000000,270.5668543612,65.8410441376
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,1327.789474,3988.000000,270.5517812361,65.8410153940
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,1532.421053,3988.000000,270.5367028899,65.8409875619
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,1737.052632,3988.000000,270.5216193363,65.8409605787
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,1941.684211,3988.000000,270.5065305850,65.8409343724
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,2146.315789,3988.000000,270.4914366524,65.8409088682
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,2350.947368,3988.000000,270.4763375705,65.8408839953
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,2555.578947,3988.000000,270.4612333973,65.8408596934
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,2760.210526,3988.000000,270.4461242264,65.8408359197
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,2964.842105,3988.000000,270.4310101970,65.8408126557
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,3169.473684,3988.000000,270.4158915033,65.8407899137
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,3374.105263,3988.000000,270.4007684043,65.8407677437
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,3578.736842,3988.000000,270.3856412338,65.8407462405
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,3783.368421,3988.000000,270.3705104097,65.8407255497
.data/build21/r0000101001001001001_0001_wfi15_f158_cal.asdf,wfi15,3988.000000,3988.000000,270.3553764439,65.8407058754
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,100.000000,100.000000,270.9779458840,66.0675231670
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,304.631579,100.000000,270.9627771136,66.0675230414
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,509.263158,100.000000,270.9475994090,66.0675228703
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,713.894737,100.000000,270.9324125285,66.0675226528
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,918.526316,100.000000,270.9172163131,66.0675223961
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1123.157895,100.000000,270.9020106774,66.0675221123
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1327.789474,100.000000,270.8867956004,66.0675218170
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1532.421053,100.000000,270.8715711164,66.0675215264
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1737.052632,100.000000,270.8563373059,66.0675212551
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1941.684211,100.000000,270.8410942861,66.0675210139
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2146.315789,100.000000,270.8258422024,66.0675208070
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2350.947368,100.000000,270.8105812187,66.0675206305
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2555.578947,100.000000,270.7953115086,66.0675204691
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2760.210526,100.000000,270.7800332461,66.0675202943
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2964.842105,100.000000,270.7647465968,66.0675200618
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3169.473684,100.000000,270.7494517084,66.0675197092
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3374.105263,100.000000,270.7341487020,66.0675191539
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3578.736842,100.000000,270.7188376628,66.0675182899
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3783.368421,100.000000,270.7035186311,66.0675169865
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3988.000000,100.000000,270.6881915932,66.0675150849
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,100.000000,304.631579,270.9784144168,66.0736619949
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,304.631579,304.631579,270.9632385086,66.0736631068
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,509.263158,304.631579,270.9480536555,66.0736641702
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,713.894737,304.631579,270.9328596137,66.0736651794
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,918.526316,304.631579,270.9176562229,66.0736661376
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1123.157895,304.631579,270.9024433972,66.0736670545
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1327.789474,304.631579,270.8872211159,66.0736679436
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1532.421053,304.631579,270.8719894143,66.0736688204
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1737.052632,304.631579,270.8567483749,66.0736696998
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1941.684211,304.631579,270.8414981175,66.0736705938
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2146.315789,304.631579,270.8262387908,66.0736715091
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2350.947368,304.631579,270.8109705631,66.0736724448
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2555.578947,304.631579,270.7956936127,66.0736733899
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2760.210526,304.631579,270.7804081195,66.0736743214
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2964.842105,304.631579,270.7651142554,66.0736752011
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3169.473684,304.631579,270.7498121754,66.0736759742
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3374.105263,304.631579,270.7345020085,66.0736765661
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3578.736842,304.631579,270.7191838485,66.0736768804
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3783.368421,304.631579,270.7038577450,66.0736767966
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3988.000000,304.631579,270.6885236947,66.0736761674
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,100.000000,509.263158,270.9788795657,66.0798051366
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,304.631579,509.263158,270.9636966046,66.0798075237
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,509.263158,509.263158,270.9485046836,66.0798098581
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,713.894737,509.263158,270.9333035567,66.0798121292
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,918.526316,509.263158,270.9180930622,66.0798143359
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1123.157895,509.263158,270.9028731138,66.0798164848
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1327.789474,509.263158,270.8876436910,66.0798185874
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1532.421053,509.263158,270.8724048301,66.0798206583
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1737.052632,509.263158,270.8571566154,66.0798227122
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1941.684211,509.263158,270.8418991694,66.0798247621
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2146.315789,509.263158,270.8266326440,66.0798268166
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2350.947368,509.263158,270.8113572118,66.0798288778
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2555.578947,509.263158,270.7960730559,66.0798309389
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2760.210526,509.263158,270.7807803619,66.0798329816
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2964.842105,509.263158,270.7654793080,66.0798349740
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3169.473684,509.263158,270.7501700565,66.0798368681
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3374.105263,509.263158,270.7348527442,66.0798385975
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3578.736842,509.263158,270.7195274736,66.0798400748
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3783.368421,509.263158,270.7041943036,66.0798411895
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3988.000000,509.263158,270.6888532409,66.0798418055
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,100.000000,713.894737,270.9793414609,66.0859525337
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,304.631579,713.894737,270.9641515246,66.0859562295
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,509.263158,713.894737,270.9489526096,66.0859598677
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,713.894737,713.894737,270.9337444678,66.0859634321
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,918.526316,713.894737,270.9185269362,66.0859669176
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1123.157895,713.894737,270.9032999276,66.0859703271
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1327.789474,713.894737,270.8880634218,66.0859736700
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1532.421053,713.894737,270.8728174563,66.0859769593
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1737.052632,713.894737,270.8575621170,66.0859802095
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1941.684211,713.894737,270.8422975288,66.0859834342
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2146.315789,713.894737,270.8270238474,66.0859866438
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2350.947368,713.894737,270.8117412489,66.0859898430
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2555.578947,713.894737,270.7964499216,66.0859930287
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2760.210526,713.894737,270.7811500567,66.0859961873
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2964.842105,713.894737,270.7658418387,66.0859992927
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3169.473684,713.894737,270.7505254370,66.0860023036
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3374.105263,713.894737,270.7352009963,66.0860051613
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3578.736842,713.894737,270.7198686275,66.0860077872
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3783.368421,713.894737,270.7045283992,66.0860100807
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3988.000000,713.894737,270.6891803278,66.0860119163
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,100.000000,918.526316,270.9798002095,66.0921041277
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,304.631579,918.526316,270.9646033687,66.0921091616
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,509.263158,918.526316,270.9493975275,66.0921141325
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,713.894737,918.526316,270.9341824353,66.0921190185
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,918.526316,918.526316,270.9189579277,66.0921238097
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1123.157895,918.526316,270.9037239170,66.0921285056
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1327.789474,918.526316,270.8884803830,66.0921331128
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1532.421053,918.526316,270.8732273642,66.0921376426
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1737.052632,918.526316,270.8579649481,66.0921421090
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1941.684211,918.526316,270.8426932624,66.0921465260
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2146.315789,918.526316,270.8274124657,66.0921509052
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2350.947368,918.526316,270.8121227385,66.0921552538
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2555.578947,918.526316,270.7968242737,66.0921595722
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2760.210526,918.526316,270.7815172680,66.0921638511
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2964.842105,918.526316,270.7662019125,66.0921680698
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3169.473684,918.526316,270.7508783833,66.0921721935
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3374.105263,918.526316,270.7355468332,66.0921761710
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3578.736842,918.526316,270.7202073816,66.0921799322
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3783.368421,918.526316,270.7048601062,66.0921833858
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3988.000000,918.526316,270.6895050337,66.0921864170
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,100.000000,1123.157895,270.9802558976,66.0982598612
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,304.631579,1123.157895,270.9650522165,66.0982662583
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,509.263158,1123.157895,270.9498395106,66.0982725869
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,713.894737,1123.157895,270.9346175271,66.0982788191
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,918.526316,1123.157895,270.9193861000,66.0982849399
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1123.157895,1123.157895,270.9041451410,66.0982909450
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1327.789474,1123.157895,270.8888946300,66.0982968380
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1532.421053,1123.157895,270.8736346062,66.0983026283
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1737.052632,1123.157895,270.8583651589,66.0983083289
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1941.684211,1123.157895,270.8430864183,66.0983139538
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2146.315789,1123.157895,270.8277985462,66.0983195159
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2350.947368,1123.157895,270.8125017269,66.0983250245
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2555.578947,1123.157895,270.7971961584,66.0983304829
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2760.210526,1123.157895,270.7818820427,66.0983358861
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2964.842105,1123.157895,270.7665595773,66.0983412185
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3169.473684,1123.157895,270.7512289453,66.0983464514
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3374.105263,1123.157895,270.7358903071,66.0983515409
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3578.736842,1123.157895,270.7205437908,66.0983564249
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3783.368421,1123.157895,270.7051894834,66.0983610213
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3988.000000,1123.157895,270.6898274213,66.0983652256
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,100.000000,1327.789474,270.9807085927,66.1044196776
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,304.631579,1327.789474,270.9654981290,66.1044274591
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,509.263158,1327.789474,270.9502786144,66.1044351666
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,713.894737,1327.789474,270.9350497935,66.1044427660
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,918.526316,1327.789474,270.9198114989,66.1044502372
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1123.157895,1327.789474,270.9045636414,66.1044575714
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1327.789474,1327.789474,270.8893062010,66.1044647691
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1532.421053,1327.789474,270.8740392179,66.1044718375
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1737.052632,1327.789474,270.8587627828,66.1044787883
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1941.684211,1327.789474,270.8434770284,66.1044856354
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2146.315789,1327.789474,270.8281821196,66.1044923924
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2350.947368,1327.789474,270.8128782449,66.1044990704
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2555.578947,1327.789474,270.7975656067,66.1045056755
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2760.210526,1327.789474,270.7822444127,66.1045122067
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2964.842105,1327.789474,270.7669148665,66.1045186532
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3169.473684,1327.789474,270.7515771582,66.1045249920
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3374.105263,1327.789474,270.7362314560,66.1045311861
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3578.736842,1327.789474,270.7208778965,66.1045371815
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3783.368421,1327.789474,270.7055165758,66.1045429048
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3988.000000,1327.789474,270.6901475403,66.1045482615
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,100.000000,1532.421053,270.9811583456,66.1105835225
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,304.631579,1532.421053,270.9659411512,66.1105927052
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,509.263158,1532.421053,270.9507148781,66.1106018089
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,713.894737,1532.421053,270.9354792689,66.1106107931
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,918.526316,1532.421053,270.9202341545,66.1106196321
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1123.157895,1532.421053,270.9049794447,66.1106283125
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1327.789474,1532.421053,270.8897151198,66.1106368313
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1532.421053,1532.421053,270.8744412204,66.1106451931
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1737.052632,1532.421053,270.8591578391,66.1106534083
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1941.684211,1532.421053,270.8438651108,66.1106614901
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2146.315789,1532.421053,270.8285632036,66.1106694527
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2350.947368,1532.421053,270.8132523098,66.1106773087
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2555.578947,1532.421053,270.7979326366,66.1106850667
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2760.210526,1532.421053,270.7826043971,66.1106927292
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2964.842105,1532.421053,270.7672678009,66.1107002900
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3169.473684,1532.421053,270.7519230454,66.1107077318
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3374.105263,1532.421053,270.7365703063,66.1107150240
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3578.736842,1532.421053,270.7212097285,66.1107221201
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3783.368421,1532.421053,270.7058414174,66.1107289556
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3988.000000,1532.421053,270.6904654294,66.1107354454
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,100.000000,1737.052632,270.9816051931,66.1167513433
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,304.631579,1737.052632,270.9663813137,66.1167619400
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,509.263158,1737.052632,270.9511483276,66.1167724535
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,713.894737,1737.052632,270.9359059746,66.1167828365
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,918.526316,1737.052632,270.9206540840,66.1167930575
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1123.157895,1737.052632,270.9053925649,66.1168030983
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1327.789474,1737.052632,270.8901213972,66.1168129519
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1532.421053,1737.052632,270.8748406227,66.1168226204
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1737.052632,1737.052632,270.8595503352,66.1168321121
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,1941.684211,1737.052632,270.8442506719,66.1168414396
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2146.315789,1737.052632,270.8289418041,66.1168506171
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2350.947368,1737.052632,270.8136239279,66.1168596586
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2555.578947,1737.052632,270.7982972552,66.1168685750
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2760.210526,1737.052632,270.7829620043,66.1168773719
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,2964.842105,1737.052632,270.7676183912,66.1168860473
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3169.473684,1737.052632,270.7522666201,66.1168945894
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3374.105263,1737.052632,270.7369068742,66.1169029736
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3578.736842,1737.052632,270.7215393070,66.1169111610
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3783.368421,1737.052632,270.7061640329,66.1169190952
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,3988.000000,1737.052632,270.6907811181,66.1169267004
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,100.000000,1941.684211,270.9820491598,66.1229230904
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,304.631579,1941.684211,270.9668186359,66.1229351096
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,509.263158,1941.684211,270.9515789770,66.1229470426
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,713.894737,1941.684211,270.9363299204,66.1229588349
.data/build21/r0000101001001001001_0001_wfi16_f158_cal.asdf,wfi16,918.526316,1941.684211,270.9210712936,66.1229704489
